auth_code,subreq_id,aua,sa,asa,ver,tid,license_id,req_datetime,tkn_used_flag,tkn_type,pid_ts,pid_ver,pi_uses_flag,pa_uses_flag,pfa_uses_flag,bio_uses_flag,bt_fmr_uses_flag,bt_fir_uses_flag,bt_iir_uses_flag,pin_uses_flag,otp_uses_flag,pi_used_flag,pa_used_flag,pfa_used_flag,bio_used_flag,bt_fmr_used_flag,bt_fir_used_flag,bt_iir_used_flag,pin_used_flag,otp_used_flag,otp_identifier,lang,pi_name_used_flag,pi_ms,pi_mv,pi_match_score,pi_lname_used_flag,pi_lname_ms,pi_lname_mv,pi_lname_match_score,pi_phone_used_flag,pi_email_used_flag,pi_gender_used_flag,pi_gender,pi_dob_used_flag,pi_dob,pi_dobt_used_flag,pi_dobt,pi_age_used_flag,pi_age,pfa_addr_used_flag,pfa_addr_ms,pfa_addr_mv,pfa_match_score,pfa_laddr_used_flag,pfa_laddr_ms,pfa_laddr_mv,pfa_laddr_match_score,pa_ms,pa_co_used_flag,pa_house_used_flag,pa_street_used_flag,pa_lm_used_flag,pa_loc_used_flag,pa_vtc_used_flag,pa_vtc,pa_po_used_flag,pa_po,pa_subdist_used_flag,pa_subdist,pa_dist_used_flag,pa_dist,pa_state_used_flag,pa_state,pa_pc_used_flag,pa_pc,fmr_count,fir_count,iir_count,finger_match_score,uidai_tfmr,aua_tfmr,finger_match_threshold,fmr_gall_type,fmr_gall_vendor,fmr_sdk_vendor,fmr_sdk_version,fir_gall_type,fir_gall_vendor,fir_sdk_vendor,fir_sdk_version,iir_gall_type,iir_gall_vendor,iir_sdk_vendor,iir_sdk_version,auth_result,error_code,error_classfn,resp_datetime,auth_duration,fdc,idc,udc,locn_lat,locn_lng,locn_vtc_code,locn_subdist_code,locn_dist_code, locn_state_code,locn_pc, enr_ref_id,res_gender,res_birth_day,res_birth_month,res_birth_year,res_dob,res_dobt,res_age,res_pincode,res_vtc_code,res_vtc_name,res_po_name,res_subdist_code,res_subdist_name,res_dist_code,res_dist_name,res_state_code,res_state_name,uid_gen_date,txn,auth_type,hash_uid,locn_alt,lot,bfd_done_flag,finger_matching_type,finger_fusion_perfomed,iris_match_score,iris_threshold,iris_matching_type,iris_fusion_perfomed,auth_xml_size,pid_size,data_type,skey_scheme,ssk_type,ki,kyc_flag
5064ed7106c04bf291a2327b5420ea4d,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:18,0,,2015-06-03T00:05:21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:06:18,490,NC,NA,UIDAI:SampleClient,,,,,,,560103,3f671df7-3696-446a-bc16-d8b0f6f1c56a,M,25,3,1981,3/25/1981,D,34,396521,515405,Amadhara,Amadhara,3557,Chikhli,466,Navsari,24,Gujarat,2013-10-31T08:22:48,TU:PFA:2015-06-03T00:05:21,D,NA,,P,0,,0,,,,0,4370,211,X,N,,,0,
871e0774a26d4716a370ef5029fe40a9,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:06:21,0,,2015-06-03T00:09:55,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,F,1,1994,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:06:21,97,NC,NA,UIDAI:SampleClient,,,,,,,560103,d591fbb4-54fd-4bd0-ac9c-58edbf7a1551,F,11,6,1994,6/11/1994,D,20,521235,2.81609E+13,Tiruvuru,Tiruvuru,,,2816,Krishna,28,Andhra Pradesh,2011-12-30T10:55:23,AU363512:0000360000:20150603120955753,D,NA,,P,0,,0,,,,0,4618,263,X,S,I,213a895c-307c-4690-b4b3-039964b4c848,0,
4f5b9934ca48465a9c23e1489a23ce69,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:06:28,0,,2015-06-03T00:05:15,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,75,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:06:28,246,NC,NC,PB090207106,,,,,,,502286,baf7cb3e-03a5-4bdd-afdf-bec4c10b6514,F,1,4,1963,4/1/1963,D,52,502286,585140,Panchagaon,Narayankhed,4759,Narayankhed,527,Medak,28,Andhra Pradesh,2013-12-02T07:26:11,2.01506E+16,F,NA,,P,1,SLT,0,,,,0,4167,377,X,N,,,0,
e2bfaac2aebf4b4da5199c58206159d2,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:30,0,,2015-06-03T00:05:33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,40,0,,,,0,0,1,M,1,1983,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:06:30,339,NC,NA,UIDAI:SampleClient,,,,,,,560103,1c2b94e4-1e5a-4995-a52f-27c4d680e09d,M,10,4,1983,4/10/1983,D,32,401107,654711,Mira-Bhayander,Mira Road,4024,Thane,510,Thane,27,Maharashtra,2013-01-05T11:35:47,TU:POI:2015-06-03T00:05:33,D,NA,,P,0,,0,,,,0,4326,181,X,N,,,0,
1ce79a13c35043118204694b45703bd6,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:06:33,0,,2015-06-03T00:05:20,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,73,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:06:33,81,NC,NC,PD080120008,,,,,,,535217,0968fa09-d01a-48a7-9afb-949d04e16dcd,F,1,1,1987,1/1/1987,A,28,535217,595996,Kella,Kella,5072,Gurla,534,Vizianagaram,28,Andhra Pradesh,2014-03-05T11:25:01,2.01506E+16,F,NA,,P,1,SLT,0,,,,0,4103,329,X,N,,,0,
f5359dd1c3b44ee1a1b10117b88372c0,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:35,0,,2015-06-03T00:05:38,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:06:36,574,NC,NA,UIDAI:SampleClient,,,,,,,560103,720bd55a-7249-478c-b2a3-62f1da7c510a,M,1,6,1973,6/1/1973,D,42,391243,523852,Por,Por,3649,Padra,475,Vadodara,24,Gujarat,2015-04-07T10:59:03,TU:PFA:2015-06-03T00:05:38,D,NA,,P,0,,0,,,,0,4350,199,X,N,,,0,
889cebce33bf47ae9531c4b136bab063,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:38,0,,2015-06-03T00:05:42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,66,0,,,,0,0,1,M,1,1976,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:06:39,527,NC,NA,UIDAI:SampleClient,,,,,,,560103,00d6f31b-62eb-434e-bcf4-62185236d157,M,12,11,1976,11/12/1976,D,38,400055,545048,Mumbai,Santacruz (East),3824,Mumbai,496,Mumbai,27,Maharashtra,2013-05-22T17:26:11,TU:POI:2015-06-03T00:05:42,D,NA,,P,0,,0,,,,0,4326,183,X,N,,,0,
4b847cfcaae44b668a64202485ed4c69,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:06:43,0,,2015-06-03T00:05:46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,M,1,1988,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:06:43,99,NC,NA,8800299,,,,,,,400013,bb4d2229-b598-48d5-b27e-39f0f2113691,M,17,5,1988,5/17/1988,D,27,641002,634893,Coimbatore South,Rathinasabapathy Puram,5484,Coimbatore South,586,Coimbatore,33,Tamil Nadu,2013-09-08T04:11:09,3.37015E+15,D,NA,,P,0,,0,,,,0,4422,261,X,N,,,0,
16b5e130ee024782a29f891c66e581ac,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:45,0,,2015-06-03T00:05:48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,100,0,,,,0,0,1,M,1,1963,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:06:46,648,NC,NA,UIDAI:SampleClient,,,,,,,560103,ed8d2e58-c48f-4c9c-8251-8f0d5860ccc8,M,15,7,1963,7/15/1963,D,51,535183,2.81229E+13,Kothavalasa,,,,2812,Vizianagaram,28,Andhra Pradesh,2012-11-12T16:08:29,TU:POI:2015-06-03T00:05:48,D,NA,,P,0,,0,,,,0,4326,182,X,N,,,0,
4643a5c2faea4eba918db3c16086668b,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:06:48,0,,2015-06-03T00:10:22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,1984,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:06:48,91,NC,NA,UIDAI:SampleClient,,,,,,,560103,2f28813e-55c5-4ab4-b4a6-52608154443e,M,1,1,1984,1/1/1984,A,31,522101,28-2817-AE91F28B7732A4D57145F7F998C73D2F,mutthayapalem,,,,2817,Guntur,28,Andhra Pradesh,2012-04-25T14:30:27,AU363515:0000360000:20150603121022685,D,NA,,P,0,,0,,,,0,4618,258,X,S,I,e50f02e2-6f65-4bda-9012-09abd361aa3e,0,
1ad44d203c084fd8b61cfd445980c2e4,1,490000,490000,1400,1.6,public,0000490000:5,2015-06-03T00:06:51,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,511,,2015-06-03T00:06:51,85,NA,NA,CSC000000000001,,,,,,,110003,,,,,,,,,,,,,,,,,,,,UKC:CSC-DEM-03062015-053438-000414060,,NA,,P,,,0,,,,0,4969,231,X,N,,,1,
7e11801dc3c147db8c8f9664eca4c151,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:53,0,,2015-06-03T00:05:55,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:06:54,343,NC,NA,UIDAI:SampleClient,,,,,,,560103,2a19e7c2-fbfc-46f1-8108-25cfa2afbcc0,M,4,8,1973,8/4/1973,D,41,140306,38726,Mote Majra,Mote Majra,258,S.A.S.Nagar (mohali),42,SAS Nagar (Mohali),3,Punjab,2013-11-16T13:34:21,TU:PFA:2015-06-03T00:05:55,D,NA,,P,0,,0,,,,0,4350,202,X,N,,,0,
1d9ef48c4620410c8a0ba67890be15ec,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:55,0,,2015-06-03T00:05:58,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:06:56,560,NC,NA,UIDAI:SampleClient,,,,,,,560103,7474585f-36ac-4ce3-990e-0b59a5d3dcec,M,1,1,1995,1/1/1995,A,20,500013,577325,Amberpet,Amberpet,4407,Amberpet,520,Hyderabad,28,Andhra Pradesh,2013-04-29T02:26:06,TU:PFA:2015-06-03T00:05:58,D,NA,,P,0,,0,,,,0,4370,209,X,N,,,0,
ba0b920312cc4b04905ff138e83030e4,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:06:57,0,,2015-06-03T00:10:31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,F,1,1991,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:06:57,59,NC,NA,UIDAI:SampleClient,,,,,,,560103,431dbbb5-be0b-4d22-85f7-9b352ecb9762,F,14,2,1991,2/14/1991,V,24,520001,2.81622E+13,Vijayawada (Urban),,,,2816,Krishna,28,Andhra Pradesh,2011-11-03T00:27:28,AU363516:0000360000:20150603121031775,D,NA,,P,0,,0,,,,0,4618,261,X,S,I,f5d229de-ed55-438b-8392-20e02400c0e1,0,
f4106b086f5c46bcb66f5b4c3f2bc563,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:06:59,0,,2015-06-03T00:06:02,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:06:59,279,NC,NA,UIDAI:SampleClient,,,,,,,560103,5c026523-da25-46e4-b864-142f4aff3f3d,M,2,3,1986,3/2/1986,D,29,147111,03-0317-2703682A422EECB6C28AE8E87DA36C3C,Bhunerheri,Bhunerheri,,,317,Patiala,3,Punjab,2011-12-29T04:30:48,TU:PFA:2015-06-03T00:06:02,D,NA,,P,0,,0,,,,0,4370,217,X,N,,,0,
8aab052e7b544e20a20672d9c9e4b4cb,1,490000,0000490AWZ,1400,1.6,public,0000490000:1,2015-06-03T00:07:01,0,,2015-06-03T00:13:07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,0,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,n,300,,2015-06-03T00:07:02,865,NC,NA,DA0160,,,,,,,462026,c72d273a-b7a3-42f3-821b-8077ba962a4b,M,15,9,1962,9/15/1962,D,52,462022,2.33203E+13,Huzur,Bhel,233202,Huzur,2332,Bhopal,23,Madhya Pradesh,2013-01-07T07:16:46,SUBAUAMBE1433270164176,F,NA,,P,0,SUT,0,,,,0,5545,678,X,N,,,0,
e2844af512914e5f938ce76222ebf88a,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:07:03,0,,2015-06-03T00:07:03,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,,23,1,P,1,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,0,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,n,300,,2015-06-03T00:07:03,86,NC,NC,AUTHMON-PRODBDC-01,,,,,,,560103,b0a7c563-d633-444b-b8c8-e0a1a67370cb,M,16,6,1979,6/16/1979,V,35,560062,600297,Doddakallasandra,Doddakallasandra,5199,Bangalore South,538,Bangalore,29,Karnataka,2013-12-10T11:58:38,UASMON:0000340000:20150603120703493,DF,NA,,P,0,SUT,0,,,,0,4480,601,X,N,,,0,
7371d0793f24442ab3335d19d5d5162c,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:07:04,0,,2015-06-03T00:05:50,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,90,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:07:04,264,NC,NC,PD080120008,,,,,,,535217,0968fa09-d01a-48a7-9afb-949d04e16dcd,F,1,1,1987,1/1/1987,A,28,535217,595996,Kella,Kella,5072,Gurla,534,Vizianagaram,28,Andhra Pradesh,2014-03-05T11:25:01,2.01506E+16,F,NA,,P,1,SLT,0,,,,0,4191,394,X,N,,,0,
81f6a3e9be45463cad2b6a70eb38b97d,1,3400234,SERVICEMON,1200,1.6,public,,2015-06-03T00:07:05,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,530,,2015-06-03T00:07:05,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UASMON:00003400234:20150603120705061,,NA,,,,,0,,,,0,0,0,,,,,0,
75b7d8c3136343a88fb7c7a24a9f9c21,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:07:05,0,,2015-06-03T00:07:05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,1,0,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,998,INVALID_UID,2015-06-03T00:07:05,115,NC,NC,AUTHMON-PRODBDC-01,,,,,,,560103,,,,,,,,,,,,,,,,,,,,UASMON:0000340000:20150603120705844,D,NA,,P,,,0,,,,0,4003,245,X,N,,,0,A201
e3afed2092284807918f2fb210c14154,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:06,0,,2015-06-03T00:06:09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:07:06,428,NC,NA,UIDAI:SampleClient,,,,,,,560103,cfb88cc9-6fb6-49fe-a28f-52522a7d6fa5,M,7,3,1953,3/7/1953,D,62,110018,7.07027E+12,Tilak Nagar S.O,,,,707,West Delhi,7,Delhi,2012-01-27T06:17:19,TU:PFA:2015-06-03T00:06:09,D,NA,,P,0,,0,,,,0,4350,193,X,N,,,0,
19633af59c734e4b8b6ebaa2a47d32e3,1,340000,SERVICEMON,1200,1.6,public,,2015-06-03T00:07:08,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,566,,2015-06-03T00:07:08,41,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,,,,,,,,,,,,,,,,,,,,UASMON:0000340000:20150603120708114,,NA,,P,,,0,,,,0,4009,0,X,,,,0,
81465f9bc90540cca2e0da862315d8d1,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:10,0,,2015-06-03T00:06:13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:07:10,360,NC,NA,UIDAI:SampleClient,,,,,,,560103,b89eb0b2-4750-4546-b950-13f858382a5d,F,10,6,1967,6/10/1967,D,47,124001,62537,Rohtak,Rohtak,381,Rohtak,78,Rohtak,6,Haryana,2013-12-27T21:09:13,TU:PFA:2015-06-03T00:06:13,D,NA,,P,0,,0,,,,0,4390,226,X,N,,,0,
97c827f6032f4dcdb9587f7793163c42,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:12,0,,2015-06-03T00:06:16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:07:13,395,NC,NA,UIDAI:SampleClient,,,,,,,560103,e90bebc7-c919-4a38-b487-498dfddf0ad5,M,1,6,1972,6/1/1972,D,43,380028,504657,Ahmedabad City,Shah Alam Roza,3427,Ahmadabad City,452,Ahmedabad,24,Gujarat,2013-04-27T23:37:00,TU:PFA:2015-06-03T00:06:16,D,NA,,P,0,,0,,,,0,4414,253,X,N,,,0,
db4c71b5ccfa4e4697fe1de03d7d462b,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:07:16,0,,2015-06-03T00:10:50,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,1980,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:07:16,84,NC,NA,UIDAI:SampleClient,,,,,,,560103,e95481ed-b2fb-4402-a3e4-3a55c870ead9,M,11,1,1980,1/11/1980,D,35,520015,2.81622E+13,Vijayawada (Urban),Payakapuram.,,,2816,Krishna,28,Andhra Pradesh,2012-04-02T18:36:26,AU363518:0000360000:20150603121050821,D,NA,,P,0,,0,,,,0,4618,260,X,S,I,41f52f9a-dfce-4137-8c67-1625c8ff45f8,0,
5a6fd8cc4551475d8ab900719610e086,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:07:18,0,,2015-06-03T00:05:59,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,25,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,n,300,,2015-06-03T00:07:18,167,NC,NC,PD080110106,,,,,,,535215,b6bb3c84-c328-47e3-8c37-06ba56e68f34,M,16,2,1980,2/16/1980,D,35,535215,2.81224E+13,Jaggapuram,,,,2812,Vizianagaram,28,Andhra Pradesh,2012-12-14T03:53:21,2.01506E+16,F,NA,,P,1,SUT,0,,,,0,4063,303,X,N,,,0,
a2a5cfdfb4114787bd64d8dd54ec6538,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:22,0,,2015-06-03T00:06:25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:07:22,301,NC,NA,UIDAI:SampleClient,,,,,,,560103,d30c254b-9353-471f-8358-9acadca312d0,M,20,4,1957,4/20/1957,V,58,121002,57863,Kheri Kalan(113),Kheri Kalan,327,Faridabad,65,Faridabad,6,Haryana,2013-03-08T01:06:07,TU:PFA:2015-06-03T00:06:25,D,NA,,P,0,,0,,,,0,4350,197,X,N,,,0,
6035b35a82c44d78a2370db4bc9cad33,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:26,0,,2015-06-03T00:06:28,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,60,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:07:26,104,NC,NA,UIDAI:SampleClient,,,,,,,560103,81b028e1-b81e-4fff-aa44-b373b80c0281,M,15,12,1976,12/15/1976,V,38,400097,A0545010,Malad East,Malad East,,,2723,Mumbai,27,Maharashtra,2011-11-28T18:33:18,TU:PFA:2015-06-03T00:06:28,D,NA,,P,0,,0,,,,0,4390,234,X,N,,,0,
82c039415bbf4601adbc996b145ba019,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:07:29,0,,2015-06-03T00:11:03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,1/10/1940,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:07:29,504,NC,NA,UIDAI:SampleClient,,,,,,,560103,76e64e07-6977-4156-b564-d8f2c2809bf7,M,10,1,1940,1/10/1940,D,75,520007,28-2816-DC3A3FBFFC244DAD8BB7545896B5B3B8,Kanuru,Kanuru,,,2816,Krishna,28,Andhra Pradesh,2011-11-25T01:43:21,AU357172:0000360000:20150603121103442,D,NA,,P,0,,0,,,,0,4638,273,X,S,I,114c41aa-86ca-4f63-8e20-2b5770c4a207,0,
5b18bf647fc741c4afae11c05f4ee51d,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:33,0,,2015-06-03T00:06:36,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:07:34,205,NC,NA,UIDAI:SampleClient,,,,,,,560103,9311a73f-2272-4df8-b8d9-2eaaf57f94ef,F,1,1,1986,1/1/1986,A,29,462008,2.33203E+13,Huzur,Jahangirabad,233202,Huzur,2332,Bhopal,23,Madhya Pradesh,2012-11-07T02:40:42,TU:PFA:2015-06-03T00:06:36,D,NA,,P,0,,0,,,,0,4370,218,X,N,,,0,
2ca6b93dda0845aca4b8d453423a7f07,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:07:36,0,,2015-06-03T00:06:39,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,16,0,,,,0,0,1,M,1,1970,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:07:37,297,NC,NA,UIDAI:SampleClient,,,,,,,560103,3c7325a5-09f9-4555-ae4f-77293bd53788,M,11,8,1970,8/11/1970,V,44,522001,2.81736E+13,Guntur,Kothapeta(Guntur),,,2817,Guntur,28,Andhra Pradesh,2012-03-07T23:05:43,TU:POI:2015-06-03T00:06:39,D,NA,,P,0,,0,,,,0,4326,178,X,N,,,0,
